Item,Sentence,surprisal_at_strong,predicted_token
156671:38,"but if you could find a way to prevent some of it , and i'm not sure what it would be . it would be money better  spent than,",8.656893730163574,all
63704:23,"now, okay, we run into some problems once,",5.488705635070801,all
146662:13,and there are some fire stations i can take newspapers to,4.883604049682617,all
20307:42,i thought maybe you had come from somewhere else and had some experience with taxes there.,2.4445838928222656,many all
81221:70,"i think you have to let, yo-, you got  to segregate some of it.",8.094026565551758,all
95645:41,"well, i, i feel in light of some of the accidents and so forth that  have happened lately, that i think there are some occupations that they should, such as the health field, the transportation field, uh,",5.712759017944336,all all
146544:24,"i do think that there are some significant kinds of things to to look for  , you know, if you are faced  with placing someone. in a place like that, uh, you know, aside from the cleanliness and the medical care that  is offered  and such",5.054776668548584,all all
136383:15,or you been doing some remodeling work on it.,6.210728168487549,all
81838:54,"so it 's kind of hard at that point to, you know, classify some of the builders.",7.007941722869873,all
160994:25,"but there's some also some, uh, not so smart ones.",2.105557441711426,all all
83056:37,"uh, we're probably making a comparison against, uh, some european and, uh, and, uh, uh, s-s-say, newer republics that, uh, that  have very high percentages.",6.867273330688477,all
97004:103,"because, uh, i, i guess i placed all but one or two of my calls. and, uh, only because i going  to make some money,",6.006171703338623,enough
15155:80,"i mean, and it 's nice to, to try  to teach young people some, some, uh, uh, civil, uh, consciousness,",3.198254346847534,some all
30504:13,and we have some education programs that he likes .,5.918819427490234,all
39049:23,"in the winter time i usually plant some pansies in there,",4.82096529006958,all
84185:16,now i have got some daffodils.,4.133213043212891,all
24056:22,but i know there are some fields where it's really not necessary .,4.3040571212768555,all
135381:35,"to me, half the time it's more fascinating than some of these made up stories.",5.9862518310546875,all
155741:63,"i think by  putting term limitations on you could, you could slow down some of the problems.",8.61572551727295,all
67111:87,"and some, some of the people, uh, some of the higher dollars lawyers and stuff downtown too, are picking up some of those great big houses,",2.459812879562378,all all all all
20734:79,"they'll help you, recycle, because we, there is some bins, like behind wal-mart, that  take some things.",2.277757167816162,all all
149904:6,"and some superficial type damage,",8.228262901306152,all
118753:13,i think in some ways that  they need  to be more careful of the teachers that they hire .,5.418473720550537,all
117354:63,"i just still have need for the four bedrooms  just having company from time to time. and some of them coming back home and things, you know.",6.889760971069336,all
72832:14,there may be some schools you could read about  and learn.,4.62392520904541,all
129171:26,what do you feel  are some of the main problems.,7.546245574951172,all
56317:78,"and while that's cooking, i take mayonnaise, about a cup of mayonnaise, and a teaspoon of mustard, and some garlic powder,",5.765907287597656,all
91286:72,"yet, like, say, you know, the university of small town in arkansas or something, might have some top specialists in my area.",4.103543281555176,that all
146901:36,"because i had some appointments at the office  today, some interviews",3.416395664215088,all all
129083:10,they have some good management principals in this new generation.,6.051155090332031,all
80278:17,it's just some of those women that  come up there  looking like arnold schwarzenegger's sister just doesn't get it.,4.002694606781006,all
130276:4,"some people,",4.449012279510498,all
15749:21,"well, now, we had some friends that  went  to see it",3.7578792572021484,all
63108:7,"and some of them require me to go out of town,",6.001566410064697,all
95586:13,it's got some pretty strong competitors.,6.138023853302002,all
36621:7,but some of them are really nice,6.5084404945373535,all
107709:28,and i think we'll probably experience some of your weather although i think they have more humidity.,8.499977111816406,all
138943:28,"you may get a cold snap or two or some rain or something like we've been getting  in december,",7.187352180480957,snow much
112498:14,and save you some money too.,5.702450275421143,all
36613:5,some of them are pretty rough.,6.633256912231445,all
11767:21,"and i hope you enjoy some more good movies late-,",3.6247966289520264,all
38898:13,and i did some of that.,8.042291641235352,all
35576:25,"and i was picking up, uh, some background noise,",5.836188316345215,all
114610:10,we get some killer winters up here in the mountains.,2.846362829208374,all
121757:169,"if i was having a dinner party i would probably, um, have some, um, some, uh, um, some fruit to start with  with some apples sliced up and maybe some cheddar cheese and crackers and grapes and, um, probably serve maybe some wine and beer and maybe have some, uh, uh, salsa and chips  around and peanuts.",2.9352800846099854,some much any all all all enough
1843:22,"i mean i've heard some songs that, that i just thought  were horrendous cover versions of,",3.983241081237793,all
56109:69,"it 's just probably a good thing that the oil's burning and may, may, make some people realize that hey, you know, this stuff runs out.",4.3496809005737305,until
155092:75,"well our situation is just a little bit, kind of the opposite of that cause my wife was not working for some time and was going to school and just recently, uh, took on a full time job,",5.246789932250977,much
126761:25,"e-, even in some families some people talk a little bit different.",3.3193438053131104,all all
177328:13,"i've done some other things too. uh, you know.",3.550997734069824,all
13977:49,"i think they should either do that, or, or afford some time to the military, or, or  helping elderly people.",6.739509105682373,enough
176960:92,"at the bottom end, they, uh, are always willing  to, uh, let in cheap labor if it lowers the cost of doing business in some particular area and has strong support from the, powerful people in that area.",7.662636756896973,any
55386:25,and he's had his problems with some of the old guard himself.,6.3586883544921875,all
170740:34,because i know my grandparents wanted  to have some independence still.,5.73583459854126,all
38927:18,but i have recently done some cross stitch.,6.224737167358398,all
169939:81,"and it didn't look like, uh, you know, how, yo-, you, you walk into some rooms  and there's, it's completely generic.",4.690898418426514,all
126761:30,"e-, even in some families some people talk a little bit different.",3.3193438053131104,all all
156938:9,"but in some cases, yes.",6.451837539672852,all
31278:24,maybe there need  to be some radical changes made.,4.324466228485107,all
10841:72,"but, uh, uh, it, it did show some, some, uh, some interesting things about the f b i",3.271275043487549,all all all
16319:19,go  buy me some strawberries.,3.752549171447754,enough
75552:115,"it's kind of scary when i think of what  will happen in twenty years, you know, when i have kids and they're grown  and, uh, just kind of some of the changes that  will happen even more",6.243933200836182,all
56842:9,"uh, some countries voting is obligatory.",5.972927570343018,all
53389:28,"i, sometimes i hear some things on, on the radio.",1.6665315628051758,all all
130958:7,but some of those are pretty big.,6.230926036834717,all
108790:33,"and then some of it is, some of it actually gets into some serious discussions of problems in our, in urban society.",5.677934646606445,all all all
166774:13,but there's some of the day-to-day needs that they just are not able  to deal with  physically anymore.,6.144678115844727,all
30001:7,"but some things, especially letters, if they suggest certain colors for letters, i just go with whatever i want  to .",5.118165493011475,all
163414:55,"i guess i k-, i think it's got some relevance,",5.810607433319092,all
94780:11,"and, uh some people do",4.172234535217285,all
8866:65,"and that, oh, i guess, ranges anywhere from, uh, carpentry work to, um, um, some types of furniture and, um, oh, i don't know what you would call them , knickknacks, i guess, stuff you hang  on the wall  to put a mirror on",5.043909072875977,all
122706:39,where they may have just had a teaching major and then had some social studies courses,6.611266136169434,all
111758:13,"and i had some time off in the afternoon,",5.465187072753906,all
90051:29,"so, i told them he strangled on some chicken",4.965698719024658,all
35130:35,"i sit, i sit and watch some shows,",6.672946453094482,all
2199:135,"and they did an analysis  for us based on what we were putting  in and the time frame that we wanted  to look at , and then gave us a good idea back, you know, some good information  back on whether or not we were going  to achieve those goals, and, or not, and what we needed  to do  so that we could achieve them and the money we could put  in at what time.",6.227218151092529,all
72090:7,and some of them are real short,6.446502208709717,all
134176:70,"and we'll let them try  to drink out of some of the lakes and try  to fish in some of the lakes that  have been suffering from, uh, the, uh, acid rain",6.890983581542969,all all
109394:16,"but i guess some of the other smaller colleges might, might be a lot different.",6.376601696014404,all
47430:120,"speaking of bush, we're going  to get a little off topic but speaking of bush, they that had a story where he went  to visit some little, uh, elementary school students, and stuff .",3.343971014022827,all
34149:38,"you can go down and shoot up against a sand bag and some targets and have, uh, competition.",6.536208629608154,all
132454:18,it beats memberships at some of these clubs.,7.381692886352539,all
107258:36,and i think though that we need  to have some liquid  around that you don't have  to go through the company  to get .,5.609780311584473,enough
102016:6,and some hard-boiled eggs.,5.518911361694336,all
99170:29,"i, i think some of the dress codes are different at different schools.",6.821243762969971,all
158120:17,"like say some young kids or something like that that  might be inclined more towards a life of crime, had  to sit and watch and, and see a guy burn or, or, you know, something or shot  by a firing squad or something like that.",2.9056577682495117,all any any any
89068:107,"but, uh, so when you are first going to school  that, you kind of have the luxury of  being able  to have some latitude in choosing the place to go .",7.503577709197998,all
131517:11,"especially in some of these schools around here, i think they have about twenty percent older students.",7.771321773529053,all
96870:36,"they were. i was listening to some of the comments on ra-, television  the other day, uh, about it,",7.534544467926025,all
94784:6,and some people don't.,4.38978385925293,all
51562:11,they had some other expenses that  came up,4.902324676513672,all
13347:26,"well, it seems that there's some things like the, uh, the programs at least just go around and, and, and clean up streets and, and, and pick up trash and even aluminum cans and some of these kinds of things.",3.9975192546844482,all all
24192:41,"and, um, i also have a good languages background, linguistics. and some psychology.",8.515265464782715,all
58962:27,"ye-, you take some of the batter out and give it to someone else",5.581090450286865,all any
147337:25,i am sure you have got some really good nursing homes around dallas.,4.221106052398682,all
50706:31,it  would be great to have some of those organizations like you mentioned  that  were during the depression or coming out of the depression available for kids.,6.867755889892578,all
135016:25,"um, i try  to do some painting, although i'm not very good at it.",8.033905982971191,all
38792:27,it's a lot about spiritual warfare and some things like that.,5.146432876586914,all
149736:22,"and, uh, they've had some impact, but not a tremendous amount,",6.491365432739258,all
13059:11,"i sold some of them,",6.270885467529297,all
95345:10,"i do some p c stand alone work on it,",4.673053741455078,all
97320:78,"i was rea-, i was really looking forward to summer, thinking oh, we are going  to have some time off.",5.333854675292969,enough
42183:38,"uh, i can't remember what the town was , some little area.",4.77812385559082,all
45067:40,"and, okay, this, this candidate tells you some things that  are going  to happen",3.9792163372039795,all
7361:10,they have some nice stuff down there.,4.276854515075684,all
59953:42,"i wonder if a judge didn't have control of that if some of that would change, you know.",6.336479663848877,all
152359:98,"although he, you know, the more complex your structure  the, uh, less difficult it  is  to kind of carry some things through",5.305228233337402,all
161018:14,"i mean, some people seem fairly well suited for for, uh, miniature poodles and such.",5.5810770988464355,all
129179:18,"uh, in dallas, some of the major problems, uh,",6.831923007965088,all
39025:60,"and whenever i go  visit my parents , they're always saying, well, bring some of your tapes.",7.269886016845703,all
66763:14,"but, um, some of these people are just out and out brutal.",5.088428497314453,all
127011:17,i can associate with some of the people in that movie because of the young students i see  over at the medical school.,6.00814962387085,all
101025:37,"but from talking to people in other districts there are some major problems, uh, with dropouts.",5.969096660614014,all
131523:14,i've seen some people that  are really quite up there you know,3.5477309226989746,all
13424:16,"and in fact, some of these things i get , some of these questionnaires,",5.46708869934082,all all
151338:21,"uh, like i said, some industries, though, i think it'd be very necessary,",5.270900249481201,all
122792:22,"well, if you play with some consistency though, you can get it right back down.",6.198766231536865,all
39625:37,"sliced tomatoes and then green pepper strips, just over it, and some red onion slices, and just a little bit of, um, basil, and then a little italian dressing over it.",5.634631633758545,all
43046:79,"it would be an interesting, it  would be even more interesting you, you to be some of these people who  are at the other end of the spectrum.",4.510913848876953,all
164185:22,"i, in some ways, it's almost worse than murder.",4.908900260925293,all
70851:34,"and, uh, so, we had  to make some adjustments",4.687991142272949,all
91333:59,"um, you know, when i first was applying for graduate schools , i applied to some big programs , you know, in this area, like stevens institute of technology, which  is recognized  in the northeast as, as, you know, one step below m i t in a sense, you know,",5.291640758514404,all
159281:32,"and, uh, then i had  to do some volunteer work here in tyler, texas",6.681716442108154,all
4008:21,"he did, well, in some of the later movies",6.163832664489746,all
4457:24,"so, there must be something to some of them.",2.1476917266845703,all all
167015:43,"and there r-, there are s-, some substantial, nasty penalties, um, if you, if businesses try  to avoid that.",5.831351280212402,all
67607:18,"i mean there are some people,",3.4936859607696533,all
55892:50,"uh, and i find ways  to, to turn some of that back to, to others .",7.094948768615723,all
87190:11,"that's some of the things i think  about it,",7.399245262145996,all
142780:82,"as far as the rangers are concerned , i think, i think they need some, definitely need some pitching.",3.983482599258423,much all
2006:5,"some of it,",7.536987781524658,all
163703:15,"i think some of them, the artists are even, uh, hitting the pop charts.",7.090835094451904,all
7282:17,"kind of gives you some space for yourself,",6.141207218170166,enough
157519:107,"i'd read one book, i think it was calls  trial by jury of all things, that, uh  went through and interviewed a bunch of jurors in some of the big cases, and in many cases  looking at what  had, at the evidence afterwards as to whether the decision was right, went back to the jurors, uh, based on the deliberations.",6.780834674835205,all
127350:66,"i've, i've heard they're, i hear you have some problems.",4.8601484298706055,all
106267:29,i'd have  to go back through some expense reports.,5.831356525421143,all
143543:20,"and there are, uh, some fairly sophisticated approaches that  are used  in the high schools with point systems and things like that so that people, uh, gain a competence with respect to the material.",6.137050151824951,all
75025:28,"i mean we need  to redo some, rewiring ourselves",4.917675495147705,all
169902:90,"i, i think sometimes, you know, i've noticed, uh, people asking for, uh, some of the patients asking for things , uh, just repetitively and, but things that  are not reasonable,",3.9727396965026855,all all
69673:14,"they've mumblex some companies that  are doing, uh, hair tests.",4.989746570587158,all
42623:15,"i mean, some of these saturday night specials that these companies put  out, that  are, pie-, i mean, they're are",5.827414512634277,all
169857:78,"i think i'd look for a home where they got a lot of attention  and, uh, where they did some things  to try  to keep them, um, mentally alive . and where there was, uh, caring and compassionate, where there were caring and compassionate people, uh, operating it .",4.222027778625488,all
84633:31,"i mean, they are eighteen to twenty-four, some of the young men and women.",5.580947399139404,all
123034:17,"i know maybe some of the big things that, uh, uh,",5.910294532775879,all
32942:10,they have some little buds on them,3.5355217456817627,all
39035:20,"and they said, bring some tapes with you.",4.646423816680908,all
20045:19,even better than jaws and some of that.,6.649322986602783,all
66700:13,"you know some people on the case were, were a little hesitant on convicting him on some of the charges",4.404212951660156,all all
108757:10,"um, some of it, um,",7.895881175994873,all
91185:45,"but some of the, uh, the small, some of the larger small schools, you know, i guess around three or four thousand students have a, can offer a broader range of curriculums and things,",5.324426651000977,all all
149748:21,"you know, particularly in some of the housing projects, uh, you know, that's, that tends  to be where a lot of that crime is focused",6.885058403015137,all
93765:12,"so they took some time off that, uh, they could show us around.",6.027898788452148,enough
38055:13,"and i process some ratings and put, do graphics for their television stations, mumblex their clients,",6.6612629890441895,all
87128:10,"there's some absolutely lovely and marvelous and peaceful areas in washington. regardless of the racial makeup,",5.386096000671387,all
62717:78,"but that's one thing  to be said  for credit. it, how, it gets you some muscle where you need it  .",6.080092906951904,enough
44903:37,"and ma-, maybe let them have some mock, i mean uh, you know elections and stuff and vote for different people in their classes and start  really young.",4.51359748840332,all
22696:54,"i guess the weirdest thing i've ever caught  is, uh, in some of the inlets and the rivers around mumblex delaware.",6.170830726623535,all
61208:34,"and the, the ground will filter some of it but not all of it.",9.259589195251465,all
66700:68,"you know some people on the case were, were a little hesitant on convicting him on some of the charges",4.404212951660156,all all
115343:46,"i read, uh, a lot of steven king, dean r koontz, uh some danielle steel.",3.7329366207122803,all
102998:7,"but some of the different things we're doing , uh there's just not a time, enough time to do it all",5.774977684020996,all
7758:15,"but, there are some others out there that i don't believe  deserve the money they're getting .",3.501532554626465,all
133518:49,"well, it went pretty well, uh, other than the fact that we encountered some, uh, problems that you run across  in older homes with plumbing, which one thing led to another ,",3.8585610389709473,all
142083:50,"some, uh, you know, i have some good shots and some bad shots.",3.1392462253570557,all all all
45097:7,"now some people object during primaries,  having  to declare a party, whether republican or democrat",5.511683464050293,all
128696:11,they have some of those in ohio.,5.703407287597656,all
146829:11,you see some of the stuff,6.659653663635254,all
121775:13,"um, maybe some rolls and, um, i guess  some, uh, some rice or something like that.",3.5356693267822266,all all all much
50456:132,"you know, we, we've got folks running around here who  get, who  get degrees in basket weaving and you know, underwater psychology, or some, some ridiculous stuff like that.",4.730371475219727,all all
104342:23,"and i couldn't tell whether some parts of town had started it or if it was just everybody was, was waiting for the delivery of whatever those containers were .",6.302248001098633,all
128305:9,"occasionally, some ice skating will come on, on a sunday or during the olympics",8.817774772644043,all
70357:25,"and, they have, of course, some pretty severe storms, winter storms, snow and that type of thing.",4.897335052490234,all
144063:31,"well, th-, there were some people that, uh, that  had a problem with that. because they found out later on that, jeez, you know, a guy will lie rather than get killed .",4.157621383666992,all
108856:73,"you can't understand what they're saying  on some of those songs which  probably is just as well on some of them, too.",4.857621669769287,all all
141004:32,and then they'll get  to pick out some of those favorite snacks that they get  to pick  out,6.263105392456055,all
2345:21,"i, uh, have attended some seminars that  had some tapes that  went with them, but, uh, i guess not so much books although they sometimes have manuals and things,",3.044851064682007,all all all
19745:104,"if you ever get a chance to go over to vicksburg, the battleground at vicksburg, uh, there's an area there where there was, uh, some texas, uh, groups",3.5931341648101807,all
133013:23,"um, and it really saved us some big money once.",6.790632247924805,really
11082:15,but they're predicting some more snow for our direction.,5.107345104217529,enough
134301:16,"or, just have some wild flowers growing back there would be real pretty.",3.866410255432129,all
125857:6,"and some days he doesn't,",4.755934715270996,all
122421:31,"uh, what, what are some of the shows that you have been able  to rent   though.",5.480592727661133,all
54373:11,there are some kurds living in iran.,6.930765151977539,all
26057:49,"well, having, having been out of the credit game for some years now, i've gotten used to  either paying in cash or not getting it.",2.4457530975341797,enough
18479:6,"and some places, they, they, they really nail them for tax.",4.342753887176514,all
99651:29,"well, it sounds like he's got some really, you know, good strong ideas of what he wants  to do .",2.553499937057495,all
71201:52,"uh, i kn-, i'm familiar with some, some upbeat school areas,",3.7452831268310547,all all
20722:22,i know they're doing some curbside recycling as a kind of a test there.,6.836912155151367,all
42470:35,"but somewhere we've got  to come up with some money to build,  to build more, you know, and keep these people in them, you know.",2.9353058338165283,all enough
105485:20,"but, uh, we did some water skiing , of course, and, and, uh, driving around the lake in the boat",6.083242416381836,all
168607:32,"and i thin-, there's also some, uh, i think, uh, poorer lifestyles illustrated but simply because it dominates so much discussionary time.",4.070822715759277,all
52983:20,"i know there are some good places to go  camping  along the, uh, the lakes.",5.047592639923096,all
51876:10,you get some kids in there,3.1964285373687744,all
158476:38,"but they also did, they also did some of the teaching things",10.049577713012695,all
99247:72,"i think the elementary school teachers, or maybe even the middle school teachers dress a little fancier than, than some of the high school teachers, i think.",5.096213340759277,all
6396:60,"and then i think there's, i mean i think there's some negatives,",6.136083126068115,all
17721:21,"i've, uh, had some health problems that  have led me to, uh,",5.089669227600098,all
65910:42,i would like  to be a little more into investigating some of the other countries in the world and their educational problems. and to come up with something a little better than what we've got .,7.373138904571533,all all
77759:32,but i think it would be nice if some of the parents would be around for a few more hours.,6.703873634338379,all
66134:57,"i, uh, i'm trying my best right now  to pay off some of mine.",7.401681900024414,all
16212:24,"i was going  to make some, uh, like fish chunks and dip it in the fondue.",5.35002326965332,exactly
70974:78,"so. but, um, that's the hardest part for us is that it's really, um, you know, budgeting and some extra things, you know, for-, that  are more, you know, nonessential items.",4.70237398147583,all
125802:14,"you know, some places just specialize in just real little ones",4.530270099639893,all
17546:43,"and, after i, i graduated, i read some of the old classics that i just bluffed my way through  and have found that i enjoy them quite a bit, too, uh,",6.882800102233887,all
13296:18,"there are, uh, some groups that  have their children, you know, go away for a year.",5.550307273864746,all
167359:42,"and, uh they have put plastic, plexiglas kind of stuff in some of the windows.",6.198882102966309,all
14833:77,"we're going  to solve, try  to solve the aids problem while, while, you know, some people are getting killed  here and there",4.616192817687988,all
121783:13,that would take some planning,3.0523993968963623,all
148130:31,"uh, i suppose that puts me on some mailing lists and so forth, because i do get things from ski associations and things, uh, at, during the year.",5.269275665283203,all
155085:10,"find some extra payroll deductions is probably the only way we will be able  to, uh, do it .",5.5913262367248535,all
168991:40,"so. but, uh, you know, for some people that's good.",3.958498954772949,all
162314:57,"i, i guess they would charge a little bit if there was some orthodontia or something for one of my dependents or something like that",3.940918445587158,any much any
157961:33,"and it has, um, helped us to afford some things for our children that we couldn't otherwise  that i think  are wonderful particularly at this age,",3.9367713928222656,all
135453:35,"i know, uh, the bri-, some of the british people laugh at us because we're so enthralled with their royalty.",5.934727668762207,all
76160:21,"and so, i think some of the things that i did  paid off.",7.49247407913208,all
64969:22,and i hope you get some more calls and make some more calls.,2.59503173828125,enough any
79557:42,"i, i'm glad,  to see some of these things, i think .",7.008543491363525,all
81720:33,"and he's trying  to save the land from some, ooze.",6.642695426940918,all
45790:32,"now, they've been able  to get some good players and come around",5.312796115875244,all
1206:10,and then some of them are speaking in a foreign language that i don't even understand .,6.133909702301025,all
72488:43,"but we may have  to give up on some, some things.",2.7244133949279785,all all
117330:23,it ended up i got some furniture  back that one of them had moved  out or something.,4.561509609222412,much much
27773:13,i listen to some country and western,4.906351566314697,all
141908:36,"well, it seems like, i don't know, some things are sensationalized",3.97084641456604,all
64299:18,"the other day we had some hail, the biggest hail i've ever seen  in texas.",6.293465614318848,enough
9524:43,"well i mean i've had some pretty bad, i guess some pretty controversial topics",3.139029026031494,all all
2582:17,well i've seen some people try  to just come in like over the weekend because they want  to use the texteller machine.,2.9558944702148438,all
3372:16,they came up with some pretty weird stuff after that.,5.971505641937256,all
164949:21,"ended up  getting some scholarships to go to college  and which  has been, you know, which  is really nice,",5.594144821166992,all
66483:25,what 's amazing is some of them have been on death row for a number of years.,7.321579456329346,all
59544:10,"and then some of the bigger companies,",6.734600067138672,all
33291:14,make hot dogs or some potato chips,4.277461528778076,all
172002:14,there would be some types of crimes for which you're not guaranteed  a jury trial .,5.76310396194458,all
38641:36,"i've always wanted  to go back and read some of my literature texts from college um, because i enjoyed some of those stories so much,",6.834502220153809,all all
63398:14,they even have some late night ones for people that  work second shift and things like that.,4.481659412384033,all
172589:128,"when you have the, when you have the, uh, the economy to scale and everything that a large corporation has  , and you can, uh, offer some incentive",5.353878021240234,all
136292:43,"we've been getting quite a bit, maybe not quite as bad as some of the folks down around san antonio,",4.164339065551758,all
153785:23,"you know, i have done some bow hunting",3.708493709564209,all
86100:26,you have  to have some compassion some humanness.,4.252999305725098,enough all
138350:6,and some ways i didn't.,4.125279426574707,all
103644:40,"i, i think, with solving some of the energy, future energy problems, we'll probably solve some of the pollution problems as well.",8.013662338256836,all all
70123:18,at least y'all are getting some rain up in dallas.,5.660808563232422,all
16456:40,"you put, um, really good vanilla favoring  in it and some butter",5.412323474884033,all
31195:47,"but, uh, still i, i questioned the ability of some of the teachers to, uh, really do a bang-up job,",6.106530666351318,all
166876:51,i think that should be left  up to people who  have some knowledge in the subject and more knowledge than a jury would have.,6.545769691467285,all
28597:28,"and we, uh, got a quote on some laser printers  the other day at six hundred dollars.",4.871668338775635,all
23951:137,"and if you take, uh, little pieces of pork  and you fry them, like little cubes of pork. and you fry them with garlic and a little bit of, couple dashes of hot pepper and then mix some hoi sin sauce with sherry, just a little sherry  to thin it, and stir that in.",5.301982402801514,all
162249:54,"but, uh, there's a four o one k plan uh, for, uh, sheltering some taxable income.",8.577980041503906,all
154986:45,"and then i, and then they in turn will get some money from the bottlers and from the the people that  do the canning of the pop and the beer as as well.",6.8802809715271,all
362:44,"that's just a matter of defining priorities, i guess or some priorities anyway.",2.6845157146453857,all
31533:12,and it takes some drastic steps at this point.,4.741556644439697,all
136205:15,so there has been some flooding,4.655030250549316,all
159592:14,"but, uh, some of these groups now like slaughter.",5.824066638946533,all
100603:25,"usually there has  to be some wealth involved, which  is great, if, if you're financially, if, if you don't make the decisions so late that you're worried about money",6.396877288818359,all
97106:13,"it's, some good, some bad, uh,",3.8005213737487793,all all
20176:47,"so i think in, in some as-, some ways we are, uh, becoming a little too egalitarian in that, in that sense,",3.2994096279144287,all all
43559:43,you wonder how in the world they ever got them to do some of these things .,6.314149856567383,all
82687:34,"but, you know, i know there are some days when she wi-, she wishes she was back at work .",3.8461556434631348,all
16608:27,i was trying  to think about some of my favorite people that i liked  in music,5.419002532958984,all
160988:9,"but also some poodles, uh",6.3657989501953125,all
12998:28,"and he, he likes some of the new groups like shenandoah,",6.774527072906494,all
63963:80,"i, i wonder about some of the prod-, products that they don't take , like some of the plastics and things that they don't take . uh, why, why they couldn't do more recycling with those .",4.761806488037109,all all
72420:95,"there are a lot of jobs that  are coming about, like in computers at home, and those types of things, that  would at least in some ways, um, bridge the gap.",4.153979301452637,all
177493:13,i've cut some one by eight oak before.,3.7561733722686768,all
84120:11,there was some plants that  are just spring bloomers,3.8665738105773926,all
77843:15,every weekend there was some visiting somewhere.,1.2866716384887695,many the
123916:50,i don't know who  played when and who  does what like some guys are.,4.019644260406494,all
99608:4,"some schools i know  give, uh, oh,",5.525872707366943,all
28274:4,some kids are really having it.,5.149440288543701,all
38651:29,"um, i trying  to think of some of my other favorite books,",6.71085786819458,all
4489:44,"and, uh, so it's had that orientation for quite some time.",5.599356174468994,much
148463:10,"um, some of it sounds more like pop music.",8.163773536682129,all
71322:37,"in germany or in, in england in some cases people in my income level, at least, allege that they pay up to six-, fifty-five percent of their gross income in taxes.",7.783322334289551,all
152284:11,like in some of the large oil companies. there has been massive lay offs.,6.46323823928833,all
97229:18,or we really do develop some health problems.,6.441061973571777,all
143752:15,it seems that some of them have gotten higher,7.263794898986816,all
50719:6,and some people would get military service,5.870151519775391,all
168823:14,"but there were some things  that people brought  up like well what  happens if they, they get a false positive, you know, what recourse do you have .",4.337996006011963,all
168236:157,"uh, and really, i-, i-, we were really forced  into  keeping a budget because i'm, i'm paid once a month which  sort of, sort of forces some, uh, uh, restrictions",4.236483097076416,all
33143:60,"but there's, uh, they're a pain to peel  for some people.",4.2859416007995605,all
20838:36,"and so, you know, when i found out some places to take it",2.9953646659851074,all
151303:29,"well, you know, you can take some of that, that testing a little bit too far.",6.2487688064575195,all
60960:37,"on channel thirteen, uh, they had some, some programs the day before,",3.833592653274536,all all
75571:7,and some of the other ones weren't born.,5.327254295349121,all
43815:11,there's some nice stuff  over there to see .,4.997808933258057,all
26291:55,"and, and, it's, it's limited application in some respects.",6.31430721282959,all
55120:15,"boy, they'd some big changes, speaking of them.",4.10295295715332,all
7100:11,"well, and some people use one credit card  to pay for another credit card they own ,",5.8057661056518555,all
71321:4,"some states they pay, uh,",5.482759475708008,all
138141:9,put some shelves in,5.493420600891113,all
77852:30,"we, although we have some relatives in the area that we, we see , we,",3.229710817337036,all
89259:13,i think some parents go a little bit overboard.,5.422125816345215,all
98986:4,"some people just sit on them once in their lifetime, you know, if they're that lucky sometimes. or, you know, what, whatever the case may be . and, and may not have any idea of what, what the standard punishment  would be  for it.",3.8040542602539062,all all
32953:16,"and i've got some broccoli, uh, onions some, some radishes and, uh, uh, beets.",3.995737075805664,all all all
166806:63,"i think that a majority of the places in the u s, uh, you know, there is some government aid available,",7.048253059387207,all
111407:85,"i was just in the shower after  finishing mowing the lawn and, you know,  mowing the lawn and removing some old petunias out of the garden,",4.8239922523498535,all
160087:28,"uh, you know, as sort of some development and some training, uh,",4.617448329925537,all all
176211:25,i'm sure there must be some good ones around here somewhere.,2.0298023223876953,all here
140818:41,"well, we've heard bad, we've heard some bad things about some of those, you know,",3.303715467453003,all all
80438:40,"but when you get into some of these, some of health clubs where you just stand around and wait  .",4.250234127044678,all all
124760:28,"that might help a little bit, especially in some places.",4.560825347900391,all
61917:28,and also i'm interested in writing some programs that  will kind of like remind me of things like remind me that wednesdays is trash day and the like.,6.021913051605225,all
33466:11,i got some interesting information about crawfish,7.434695720672607,all
139729:13,we've got some children,3.0543949604034424,all
38592:10,"right now some of the things i'm working with  are kids that  are dealing with sexual abuse,",7.614121913909912,all
72079:13,"or sand even some of them,",6.772676944732666,all
127456:31,"oh, i, i know some of the people.",5.452396392822266,all
88001:23,"that would provide, uh, possibly some relief there to utilize some of the property taxes for other things, see.",5.571507930755615,enough all
61752:73,"so, uh, we got, we, we put dirt in the hole and then put some chicken wire around it, you know, so that he couldn't get out.",7.525122165679932,enough
87240:87,"and i, i, i, i have  to think that, that it has some influence on it.",5.539663314819336,all
140196:19,"uh, and then what some people would consider  a little more difficult, i, i'll change spark plugs",4.452545166015625,all
128489:17,"but if you do some basic exercises and you say every morning, just like brushing your teeth you're going  to spend fifteen minutes or a half hour.",4.862688064575195,all
3878:16,well i've gotten some good ideas from you.,5.015134334564209,all
156086:35,"well, not, not as hard as some places out west because you don't get the, uh, major pollution sources as you do out in denver  with the inversion and los angeles and a-, rest of california which  is just terrible it sounds.",2.7766404151916504,all
174581:22,"and, of course, you have some savings in terms of taxpayer money  keeping people in jail or not.",6.9875712394714355,all
161281:21,"i'm into, uh, some industrial music that 's, a, a bit even harder than that.",5.044340133666992,all
76223:21,"anyway, it ended up after some pretty, uh, heavy bidding, that i got all those bricks for forty dollars.",5.361507892608643,all
